row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,unmatched_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms,endpoint_method_deviation
8954,17.0,1.0,0.35205560916016176,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0625
8955,14.0,1.0,0.3511107011731113,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8956,14.0,1.0,0.348626586243026,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8957,12.0,1.0,0.3341907330881384,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8958,16.0,1.0,0.34356287744014496,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8959,14.0,1.0,0.3860101993714743,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8960,6.0,1.0,0.013108809087263402,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8961,12.0,1.0,0.019776126363993313,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8962,6.0,1.0,0.008979619826410257,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8963,6.0,1.0,0.009828451336009814,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8964,6.0,1.0,0.014864956475790614,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8965,4.0,1.0,0.0033390129485571978,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8966,6.0,1.0,0.010576991652412882,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8967,4.0,1.0,0.008540366439124567,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8968,10.0,4.0,0.9100528607504547,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
8969,18.0,4.0,1.539149407506713,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8
