row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,unmatched_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms,endpoint_method_deviation
466,11.0,1.0,0.3109548849347554,0.8181818181818182,0.7272727272727273,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,17.0,0.0
467,9.0,1.0,0.3044241082406261,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0
468,9.0,1.0,0.4475819368894763,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,8.0,0.0
469,12.0,1.0,0.3447266497921604,0.75,0.75,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2.0,0.0
470,8.0,1.0,0.31774967028406825,0.875,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,0.0
471,8.0,1.0,0.021882721517968336,0.125,1.0,0.0,1.0,1.0,1.0,0.0,0.0,53.25,3.0,0.6
472,5.0,1.0,0.014124861750613059,0.8,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0
473,9.0,1.0,0.25222433066003813,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
474,9.0,1.0,0.2117642795460916,1.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,5.0,0.0
475,116.0,3.0,0.345957173886448,0.008620689655172414,1.0,0.0,1.0,1.0,1.0,0.0,0.0,53.73275862068966,4.0,22.2
476,1203.0,23.0,0.3537491375224562,0.0008312551953449709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.66666666666666
477,91.0,3.0,0.2944038055597342,0.0989010989010989,0.45054945054945056,0.45054945054945056,0.0,0.0,0.0,0.45054945054945056,0.0,0.0,6.0,0.0
478,49.0,2.0,0.3937539005672887,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,5.0,2.0625
479,75.0,2.0,0.28215620085584275,0.21333333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
480,8.0,1.0,0.23074884163317974,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0,0.0
481,8.0,1.0,0.35175611892118874,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.0
482,8.0,1.0,0.2733407296176334,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,0.0
483,8.0,1.0,0.365468662338751,0.875,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0,0.0
484,8.0,1.0,0.40943007459444264,0.75,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,11.0,0.0
485,8.0,1.0,0.2767341545296448,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,0.0
486,6.0,1.0,0.2139816889885761,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
487,9.0,1.0,0.2904183506160774,1.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,6.0,0.0
488,7.0,1.0,0.2580580771146413,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,4.0,0.0
489,6.0,1.0,0.17769790458896248,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
490,8.0,1.0,0.3726455828838534,0.875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
491,8.0,1.0,0.3645297022623258,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,4.0,0.0
492,7.0,1.0,0.2343137843805502,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,3.0,0.0
493,7.0,1.0,0.3738501680526242,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0,0.0
494,6.0,1.0,0.34162753842026045,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0
495,8.0,1.0,0.18204163839825216,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.0
496,6.0,1.0,0.2709353659246318,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0
497,9.0,1.0,0.49844413781948793,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
498,8.0,1.0,0.24295198859879535,1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0,0.0
499,7.0,1.0,0.33272998827994205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
500,8.0,1.0,0.39794376130268777,1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,12.0,0.0
501,13.0,1.0,0.320418555679799,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
502,13.0,1.0,0.25407038985027924,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
503,13.0,1.0,0.2309537528423916,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
504,14.0,1.0,0.3157635415398777,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
505,13.0,1.0,0.282690651159284,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
506,12.0,1.0,0.22600211815020865,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
507,15.0,1.0,0.35219708344750505,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
508,14.0,1.0,0.27142808603462604,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
509,4.0,1.0,0.008108569381661022,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510,4.0,1.0,0.0009897959827384088,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
511,6.0,1.0,0.012816083378760348,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
512,4.0,1.0,0.007830165334955425,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
513,4.0,1.0,0.0036280549912642494,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
514,4.0,1.0,0.004633041749028321,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
515,12.0,1.0,0.02828395805653616,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143
516,6.0,1.0,0.010308360734626232,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
517,8.0,5.0,1.1650417704814493,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
518,6.0,3.0,0.840633233603002,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
519,9.0,3.0,1.1314105957629328,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
520,6.0,3.0,0.857500623942594,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
521,8.0,3.0,1.107875290291258,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
522,8.0,4.0,0.8894155823150178,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
523,10.0,4.0,1.4767148259980323,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1111111111111111
524,13.0,4.0,1.7281246149929834,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4444444444444444
525,9.0,1.0,0.44863518537720204,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,47.0,0.0
526,12.0,1.0,0.3561234359587357,0.8333333333333334,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0
527,9.0,1.0,0.3440768626069609,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,9.0,0.0
528,11.0,1.0,0.24124124263980107,0.6363636363636364,0.7272727272727273,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,3.0,0.0
529,12.0,1.0,0.5305656483244516,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0
530,9.0,1.0,0.23008842367127005,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
531,12.0,1.0,0.44163038080215117,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0
532,11.0,1.0,0.49101856550556056,0.7272727272727273,0.6363636363636364,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,6.0,0.0
533,7.0,1.0,0.10671177984247908,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,10.0,0.0
534,7.0,1.0,0.018698742335801845,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.285714285714285,2.0,0.4
535,5.0,1.0,0.02728944743988111,0.8,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.0,5.0,0.0
536,8.0,1.0,0.23932538858087044,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0
537,8.0,1.0,0.274309834799786,0.875,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,12.0,0.0
538,124.0,4.0,0.36545851454340095,0.008064516129032258,1.0,0.0,1.0,1.0,1.0,0.0,0.0,53.70967741935484,4.0,23.8
539,1183.0,24.0,0.3462858689268029,0.0008453085376162299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,130.44444444444446
540,92.0,3.0,0.29351567718417204,0.09782608695652174,0.5543478260869565,0.5543478260869565,0.0,0.0,0.0,0.5543478260869565,0.0,0.0,6.0,0.0
541,51.0,2.0,0.3833864713155784,0.0196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.0,3.0,2.1875
542,77.0,2.0,0.3051202015273796,0.2077922077922078,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
543,8.0,1.0,0.18417208992796288,1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0,0.0
544,9.0,1.0,0.3581379890726457,1.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,2.0,0.0
545,9.0,1.0,0.30680556518182983,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,2.0,0.0
546,8.0,1.0,0.2147777821180816,0.875,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,6.0,0.0
547,9.0,1.0,0.4133000796783329,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
548,6.0,1.0,0.15024620660271285,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
549,8.0,1.0,0.23524275230324496,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
550,8.0,1.0,0.2886169822271323,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0,0.0
551,7.0,1.0,0.28853441140706565,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,13.0,0.0
552,7.0,1.0,0.25864421818245875,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
553,7.0,1.0,0.15389914099708488,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.0
554,7.0,1.0,0.23251065140445984,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0,0.0
555,7.0,1.0,0.3485487760848961,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.0
556,6.0,1.0,0.31286294830908035,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
557,9.0,1.0,0.33246509980561817,1.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,19.0,0.0
558,8.0,1.0,0.40780525058095907,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
559,7.0,1.0,0.2554372067131882,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
560,6.0,1.0,0.3905856648830616,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
561,7.0,1.0,0.30195645084412,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0,0.0
562,7.0,1.0,0.23633128312446666,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
563,7.0,1.0,0.3959280730177969,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0,0.0
564,14.0,1.0,0.28480995348567933,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
565,15.0,1.0,0.3807550967470475,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
566,11.0,1.0,0.2568311517677173,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
567,14.0,1.0,0.3220902080496814,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
568,14.0,1.0,0.33330272410293427,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
569,12.0,1.0,0.3007117150658356,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
570,13.0,1.0,0.26862173247830146,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
571,12.0,1.0,0.2825764706807961,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
572,4.0,1.0,0.00593000841523604,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
573,4.0,1.0,0.004084250138278499,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
574,5.0,1.0,0.014375921625080803,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,4.0,1.0,0.004437200788362437,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
576,4.0,1.0,0.00937423842822568,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
577,4.0,1.0,0.0109339026416,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,12.0,1.0,0.019510658614974596,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7142857142857143
579,6.0,1.0,0.011554938510277933,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
580,7.0,4.0,0.9858872699773317,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
581,17.0,5.0,1.7647547749304684,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.8888888888888888
582,9.0,4.0,1.0212834464071452,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
583,14.0,5.0,1.5295778639940494,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5555555555555556
584,15.0,4.0,1.3173136824911833,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666
585,8.0,3.0,1.2942477866491744,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
586,7.0,3.0,0.8167576344615552,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
587,10.0,4.0,1.090295561303347,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.1111111111111111
588,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
592,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
593,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
594,14.0,1.0,0.37165968742280514,0.7857142857142857,0.7857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0,0.1
595,9.0,1.0,0.41379555882964303,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
596,12.0,1.0,0.5328934417564838,0.9166666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,2.0,0.0
597,9.0,1.0,0.23915242578914334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,10.0,0.0
598,9.0,1.0,0.41045606851672395,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,2.0,0.0
599,11.0,1.0,0.4794791181593856,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,2.0,0.0
600,11.0,1.0,0.36638940561028904,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,2.0,0.0
601,11.0,1.0,0.5127484815894401,0.8181818181818182,0.7272727272727273,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,2.0,0.0
602,10.0,1.0,0.4073455981427544,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2.0,0.0
603,8.0,1.0,0.03273898854470672,0.125,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.125,2.0,0.6
604,5.0,1.0,0.02107517656407919,0.8,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0
605,7.0,1.0,0.1712821920502242,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,2.0,0.0
606,9.0,1.0,0.30708331202414213,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,0.0
607,122.0,3.0,0.34359545835192656,0.00819672131147541,1.0,0.0,1.0,1.0,1.0,0.0,0.0,53.66393442622951,3.0,23.4
608,1190.0,24.0,0.34023574283566843,0.0008403361344537816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131.22222222222223
609,93.0,3.0,0.3303720043584916,0.0967741935483871,0.5913978494623656,0.5913978494623656,0.0,0.0,0.0,0.5913978494623656,0.0,0.0,5.0,0.0
610,52.0,2.0,0.3805352023636816,0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.4423076923076923,0.0,3.0,2.25
611,72.0,2.0,0.25977584147241,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
612,9.0,1.0,0.18633557797258607,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,2.0,0.0
613,10.0,1.0,0.3204784521772584,0.9,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0
614,8.0,1.0,0.25226934271034324,1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0,0.0
615,8.0,1.0,0.18514109329496328,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0
616,8.0,1.0,0.28510762086384767,0.875,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0
617,7.0,1.0,0.19589479531676762,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,10.0,0.0
618,6.0,1.0,0.18510338294737277,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
619,6.0,1.0,0.1844520480759838,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0
620,8.0,1.0,0.33989473808997067,0.875,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0,0.0
621,7.0,1.0,0.2014763267240497,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
622,8.0,1.0,0.13419751494824772,0.875,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0
623,6.0,1.0,0.29870496586795664,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
624,8.0,1.0,0.27851925882150164,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0,0.0
625,9.0,1.0,0.4132536337251958,1.0,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,12.0,0.0
626,6.0,1.0,0.18797736538918944,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0
627,8.0,1.0,0.36233915383312926,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0
628,6.0,1.0,0.2606031210079272,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
629,6.0,1.0,0.21003228317706973,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
630,6.0,1.0,0.2120004398925596,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
631,6.0,1.0,0.33646755719150906,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0
632,7.0,1.0,0.46505934273637,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,2.0,0.0
633,16.0,1.0,0.4220578945863348,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
634,11.0,1.0,0.1765072832218105,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
635,14.0,1.0,0.3057633102817781,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
636,13.0,1.0,0.26449175214864656,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
637,15.0,1.0,0.35067871417133667,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
638,13.0,1.0,0.36042324470339643,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
639,12.0,1.0,0.3348763952814109,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
640,14.0,1.0,0.26059417776107197,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
641,4.0,1.0,0.009730195091470146,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
642,4.0,1.0,0.009017607199208291,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
643,6.0,1.0,0.01317674955159435,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644,4.0,1.0,0.0016221609381757442,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
645,3.0,1.0,0.005622752299938646,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646,4.0,1.0,0.0036427051697856395,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
647,12.0,1.0,0.01164101409630641,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143
648,6.0,1.0,0.01002724132421777,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
649,7.0,3.0,0.8059032406200427,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
650,10.0,4.0,0.8938256589284556,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1111111111111111
651,7.0,2.0,1.030006681180661,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
652,15.0,3.0,1.368831668235819,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6666666666666666
653,9.0,4.0,1.337358338759667,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
654,8.0,4.0,1.0138457915836123,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
655,7.0,3.0,1.0187379126151617,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
656,13.0,4.0,1.7258993077259266,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4444444444444444
657,6.0,1.0,0.4054549019058741,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.0
658,4.0,1.0,0.31282557951684375,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
659,4.0,1.0,0.1584285397496323,1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0
660,7.0,1.0,0.18651273938995758,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,11.0,0.0
661,4.0,1.0,0.4997805820819468,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0
662,7.0,1.0,0.3902303109512337,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0
663,5.0,1.0,0.5521310306074927,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.0
664,5.0,1.0,0.3025737383102711,1.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,9.0,0.0
665,4.0,1.0,0.18262594063354395,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
666,4.0,1.0,0.03826352269962914,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.0,2.0,0.0
667,3.0,1.0,0.0051468911315561165,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0
668,4.0,1.0,0.18110486021665265,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0
669,4.0,1.0,0.14778158714873177,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0
